URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
https://fijiig.github.io/fiji-pacific-ig/ValueSet/heart-rate-loinc,0.2.1,draft,,HeartRateVS,Heart Rate LOINC Codes,"LOINC codes for heart rate measurements, spot or average.",,"LOINC"
https://fijiig.github.io/fiji-pacific-ig/ValueSet/imm-vs,0.2.1,draft,,ImmVS,Immunization ValueSet,"Immunization valueset based on until Fiji-Pacific valueset is developed",,"FHIR"
https://fijiig.github.io/fiji-pacific-ig/ValueSet/obs-vs,0.2.1,draft,,ObsVS,Observation ValueSet,"Use all LOINC codes as temporary observation valueset until Fiji-Pacific valueset is developed",,"LOINC"
